group,day_of_week,interval,mean_call_volume,std_call_volume,mean_abandoned_calls,std_abandoned_calls,mean_abandoned_rate,std_abandoned_rate,mean_service_level,std_service_level,mean_cct,std_cct,n_observations
C,Monday,10:30,925.5,64.7407,14.3,16.9144,0.0155,0.0171,0.8292,0.2708,335.794,10.1255,12
C,Monday,11:00,998.4,74.0881,5.8,12.0268,0.0056,0.0119,0.8546,0.2412,344.974,12.2753,12
C,Monday,11:30,1028.7,35.3757,11.2,11.4562,0.0109,0.011,0.8344,0.1941,348.606,7.4685,12
C,Monday,12:00,1059.9,46.6056,12.0,13.014,0.0113,0.0123,0.8101,0.2021,347.214,5.4923,12
C,Monday,12:30,1065.1,64.0174,14.5,20.0703,0.0137,0.0187,0.762,0.2733,349.18,8.097,12
C,Monday,13:00,1049.3,58.8071,6.8,6.2963,0.0065,0.0062,0.8948,0.1705,352.598,12.3458,12
C,Monday,13:30,1044.2,60.3524,12.3,19.4952,0.0114,0.0203,0.7975,0.1915,356.861,13.1654,12
C,Monday,14:00,1073.9,63.8676,9.4,29.3011,0.0087,0.0276,0.8643,0.2313,360.047,12.5023,12
C,Monday,14:30,1070.4,49.671,23.5,57.688,0.0219,0.0542,0.7196,0.2861,357.326,12.9065,12
C,Monday,15:00,1089.5,55.3,9.3,33.9329,0.0083,0.0299,0.8169,0.262,357.035,10.6966,12
C,Monday,15:30,1073.1,48.8461,4.0,8.3937,0.0037,0.0077,0.9625,0.1789,360.81,11.7993,12
C,Monday,16:00,1077.1,47.5499,2.3,1.8945,0.0021,0.0017,0.9891,0.0224,357.266,11.0614,12
C,Monday,16:30,1037.9,44.5908,2.3,3.9575,0.0022,0.0037,0.9819,0.0593,358.735,8.0722,12
C,Monday,17:00,982.5,52.055,3.6,5.7597,0.0037,0.0059,0.9414,0.107,354.66,18.6185,12
C,Monday,17:30,908.3,54.6129,4.1,4.1442,0.0044,0.0045,0.9382,0.1095,358.848,12.4937,12
C,Monday,18:00,846.3,26.6408,8.4,8.7507,0.0099,0.0102,0.907,0.1398,355.012,8.5989,12
C,Monday,18:30,744.5,26.8142,3.2,4.3199,0.0043,0.0058,0.9144,0.1486,357.826,13.5177,12
C,Monday,19:00,650.6,25.3107,4.6,3.1726,0.007,0.0049,0.935,0.0458,361.655,13.4734,12
C,Monday,19:30,593.8,18.6218,5.8,5.9565,0.0098,0.0099,0.8493,0.1473,358.426,11.0434,12
C,Monday,20:00,520.4,24.0993,5.1,5.337,0.0097,0.0105,0.8777,0.1552,360.888,15.0077,12
C,Monday,20:30,429.1,19.5646,1.2,1.6917,0.0028,0.0038,0.9741,0.0567,348.884,16.8124,12
C,Monday,21:00,358.4,14.4767,0.8,1.0905,0.0022,0.003,0.9944,0.0185,353.214,15.6049,12
C,Monday,21:30,309.6,20.8015,0.3,0.4936,0.001,0.0017,0.9958,0.004,342.976,23.2255,12
C,Monday,22:00,237.0,20.5294,0.5,0.7977,0.002,0.0034,0.9941,0.0102,335.423,14.4982,12
C,Monday,22:30,186.6,15.4182,0.3,0.6796,0.0016,0.0036,0.9963,0.004,326.985,19.324,12
C,Monday,23:00,145.3,17.3454,0.1,0.3954,0.0006,0.0026,0.9987,0.0043,320.35,23.773,12
C,Monday,23:30,108.2,14.6116,0.1,0.3954,0.0008,0.0034,0.9953,0.0051,338.749,29.3357,12
C,Tuesday,00:00,74.6364,9.9155,0.0909,0.6166,0.0019,0.009,0.9964,0.0112,328.9545,32.8226,13
C,Tuesday,00:30,52.9091,6.6562,0.0,0.0,0.0,0.0,0.9983,0.0075,338.5836,48.9528,13
C,Tuesday,01:00,37.5455,7.6646,0.0,0.0,0.0,0.0,1.0,0.0076,341.3927,50.9578,13
C,Tuesday,01:30,27.6364,6.3275,0.1818,0.4415,0.007,0.0175,1.0,0.0085,297.8473,38.8527,13
C,Tuesday,02:00,19.4545,4.755,0.0909,0.6166,0.0041,0.0226,0.9842,0.0827,294.1,41.7226,13
C,Tuesday,02:30,18.3636,4.4149,0.0,0.2887,0.0,0.0115,0.9935,0.0361,258.0473,89.5474,13
C,Tuesday,03:00,12.2727,3.5426,0.1818,0.6439,0.0152,0.0541,0.9947,0.0318,275.3545,74.2898,13
C,Tuesday,03:30,11.9091,2.9454,0.0,0.5774,0.0,0.0413,0.9917,0.069,301.0982,86.3118,13
C,Tuesday,04:00,9.0909,2.5453,0.0909,0.3812,0.0083,0.042,1.0,0.0289,318.9618,110.5239,13
C,Tuesday,04:30,10.2727,3.444,0.0,0.2887,0.0,0.0289,1.0,0.1283,280.0145,78.2322,13
C,Tuesday,05:00,11.2727,5.8131,0.0,0.2887,0.0,0.0481,1.0,0.0,301.6236,75.2355,13
C,Tuesday,05:30,15.3636,6.3173,0.0909,0.3812,0.0083,0.0522,1.0,0.0126,310.3282,150.8236,13
C,Tuesday,06:00,27.0,7.7889,0.2727,0.6608,0.0131,0.0258,0.985,0.026,245.2682,42.3327,13
C,Tuesday,06:30,45.0,6.8069,0.6364,1.1007,0.0136,0.023,0.9821,0.0293,241.34,19.0229,13
C,Tuesday,07:00,82.1818,13.2567,0.2727,0.4818,0.0031,0.0058,0.9814,0.0107,262.9982,26.5252,13
C,Tuesday,07:30,133.0,13.3915,0.6364,2.3305,0.0045,0.0161,0.9787,0.0647,265.3191,18.2248,13
C,Tuesday,08:00,247.0909,22.3778,0.4545,1.4605,0.0018,0.005,0.9877,0.0357,292.6609,15.1691,13
C,Tuesday,08:30,360.0909,28.3752,0.3636,0.5068,0.001,0.0014,0.9851,0.0399,305.1055,9.1431,13
C,Tuesday,09:00,530.3636,34.2136,0.8636,1.9344,0.0015,0.0035,0.9839,0.0226,313.7032,9.7426,13
C,Tuesday,09:30,666.4545,42.0648,3.4545,3.6696,0.005,0.0054,0.9467,0.0735,322.5905,9.657,13
C,Tuesday,10:00,776.2727,37.6628,3.4091,2.4683,0.0044,0.003,0.949,0.0822,325.5882,6.9686,13
C,Tuesday,10:30,871.0909,41.0594,8.8636,12.3898,0.0103,0.0139,0.89,0.1607,335.6727,11.1999,13
C,Tuesday,11:00,929.4545,34.8276,3.4545,8.3333,0.0037,0.0088,0.9294,0.2081,339.0964,9.7575,13
C,Tuesday,11:30,964.8182,66.7086,4.4545,4.3166,0.0046,0.0041,0.9357,0.0753,342.6573,12.6374,13
C,Tuesday,12:00,973.6364,59.2479,7.1818,7.234,0.0074,0.0075,0.9361,0.0801,342.4436,12.1971,13
C,Tuesday,12:30,972.1818,55.4876,16.7273,17.0026,0.0172,0.0177,0.7769,0.2376,346.4691,11.8965,13
C,Tuesday,13:00,975.0,69.0483,2.9091,6.5205,0.0031,0.0066,0.9489,0.1169,346.1627,9.1852,13
C,Tuesday,13:30,965.2727,61.0522,8.0,18.8481,0.0084,0.0204,0.8587,0.201,348.8591,14.0379,13
C,Tuesday,14:00,997.0909,74.5527,3.5455,6.2447,0.0036,0.0067,0.8972,0.1558,349.3236,9.0776,13
C,Tuesday,14:30,997.5455,68.3289,6.4545,5.7304,0.0064,0.0057,0.89,0.1217,353.4682,11.7439,13
C,Tuesday,15:00,984.9091,53.6694,2.0,6.9821,0.0021,0.007,0.9758,0.1402,353.0045,10.0195,13
C,Tuesday,15:30,978.0909,58.8806,2.2727,1.5488,0.0023,0.0016,0.9893,0.0329,354.0364,7.0184,13
C,Tuesday,16:00,953.4545,71.1444,1.5455,2.3217,0.0016,0.0022,0.9909,0.0068,354.2736,9.0785,13
C,Tuesday,16:30,947.0,72.4149,1.9091,4.1224,0.002,0.0043,0.9861,0.092,351.8518,11.1639,13
C,Tuesday,17:00,892.1818,78.4572,2.6364,9.8103,0.0028,0.0113,0.9724,0.1016,355.6691,14.2869,13
C,Tuesday,17:30,839.3636,58.7092,3.0,5.5678,0.0035,0.0063,0.9637,0.1058,351.12,13.7145,13
C,Tuesday,18:00,781.2727,45.7424,5.0909,3.5282,0.0065,0.0048,0.9371,0.0819,350.4482,9.9354,13
C,Tuesday,18:30,670.2727,45.3077,4.6364,9.1556,0.0068,0.0125,0.9309,0.1069,348.7491,13.3205,13
C,Tuesday,19:00,608.6364,51.4531,4.0909,6.5442,0.0064,0.0096,0.9334,0.1394,351.0009,12.7925,13
C,Tuesday,19:30,533.7273,47.7795,3.2727,4.1044,0.0058,0.0077,0.931,0.0971,344.2918,16.5299,13
C,Tuesday,20:00,450.9091,37.8054,3.7273,4.794,0.008,0.0114,0.9403,0.0912,349.6427,13.5454,13
C,Tuesday,20:30,405.4545,29.2333,1.7273,1.4106,0.0043,0.0036,0.975,0.0468,348.5418,15.86,13
C,Tuesday,21:00,339.6364,32.2283,0.4545,1.2078,0.0013,0.0034,0.9929,0.009,342.3109,25.3883,13
C,Tuesday,21:30,275.8182,36.8881,0.0,0.2887,0.0,0.0009,0.9978,0.0151,342.89,18.6879,13
C,Tuesday,22:00,233.3636,25.2837,1.1818,3.4165,0.005,0.0126,0.9788,0.0749,338.51,20.6745,13
C,Tuesday,22:30,181.0,25.1147,0.6364,0.7533,0.0036,0.0041,0.9919,0.0667,336.4209,24.0511,13
C,Tuesday,23:00,136.2727,16.3799,0.0,0.5774,0.0,0.0038,0.9967,0.0169,329.8991,28.1304,13
C,Tuesday,23:30,101.0,11.6118,0.0909,0.3812,0.0008,0.0041,0.9984,0.0041,325.9282,22.2511,13
C,Wednesday,00:00,73.8182,9.618,0.0909,1.4439,0.0012,0.0188,1.0,0.0043,335.9427,30.7985,13
C,Wednesday,00:30,53.7273,9.0957,0.0909,0.6166,0.0014,0.0099,1.0,0.0055,326.5182,46.2812,13
C,Wednesday,01:00,34.0,7.6322,0.0,0.0,0.0,0.0,0.9892,0.0243,334.1873,47.3138,13
C,Wednesday,01:30,26.0909,5.5386,0.0,0.2887,0.0,0.0103,0.9966,0.0151,343.79,42.7346,13
C,Wednesday,02:00,18.2727,7.0981,0.3636,0.883,0.0164,0.0453,0.9548,0.0954,291.1809,64.0891,13
C,Wednesday,02:30,15.2727,9.7264,0.0,0.5774,0.0,0.0128,0.9668,0.0795,306.7109,96.447,13
C,Wednesday,03:00,12.2727,4.6062,0.4545,0.9752,0.0297,0.0583,1.0,0.0,306.2509,78.3733,13
C,Wednesday,03:30,10.7273,2.4659,0.0909,0.3812,0.007,0.0306,1.0,0.105,361.1845,108.6633,13
C,Wednesday,04:00,8.9091,3.2112,0.0,0.2887,0.0,0.0222,1.0,0.0481,328.0318,84.8259,13
C,Wednesday,04:30,11.5455,3.1037,0.0909,0.8841,0.0091,0.0617,0.986,0.1238,357.3182,155.7828,13
C,Wednesday,05:00,12.0,3.8297,0.0,0.2887,0.0,0.0361,1.0,0.0825,290.2891,79.2033,13
C,Wednesday,05:30,18.5455,7.7682,0.0,0.866,0.0,0.0456,1.0,0.1985,274.8982,80.743,13
C,Wednesday,06:00,28.8182,5.5696,0.0,0.0,0.0,0.0,0.9869,0.0454,267.65,47.6169,13
C,Wednesday,06:30,48.3636,10.7994,0.3636,0.7829,0.0061,0.0135,0.9837,0.0211,249.25,28.0931,13
C,Wednesday,07:00,88.9091,19.1729,0.5455,1.8434,0.006,0.0146,0.9892,0.0696,272.59,24.8854,13
C,Wednesday,07:30,142.7273,28.3597,0.8182,9.3629,0.0061,0.0428,0.9722,0.2132,268.6982,18.6801,13
C,Wednesday,08:00,258.0909,40.936,0.2727,13.7905,0.001,0.0355,0.9658,0.2303,284.1536,16.1322,13
C,Wednesday,08:30,375.5455,63.2088,1.7273,23.545,0.0047,0.0408,0.9674,0.2072,303.7273,17.3453,13
C,Wednesday,09:00,536.7273,80.457,2.3636,16.2469,0.0043,0.0204,0.9729,0.2058,313.2818,12.0421,13
C,Wednesday,09:30,678.8182,59.5879,4.5455,11.8045,0.0067,0.0152,0.9312,0.1443,319.5827,14.9532,13
C,Wednesday,10:00,775.3636,72.6155,2.0,11.7473,0.0026,0.0124,0.9685,0.1869,318.1382,10.0511,13
C,Wednesday,10:30,884.0,50.0525,10.5455,13.2455,0.0115,0.0145,0.8195,0.2207,332.0045,8.8534,13
C,Wednesday,11:00,917.3636,36.6007,5.1818,6.9722,0.0057,0.0076,0.8958,0.1553,334.7918,8.7217,13
C,Wednesday,11:30,938.6364,43.7933,6.7273,12.7397,0.0071,0.0144,0.904,0.198,338.4764,11.4723,13
C,Wednesday,12:00,956.7273,42.456,2.5455,3.2492,0.0026,0.0034,0.9389,0.0906,337.74,10.3813,13
C,Wednesday,12:30,963.8182,63.4407,13.3636,10.3653,0.0137,0.0114,0.8202,0.1722,344.0836,10.8624,13
C,Wednesday,13:00,961.6364,50.9234,2.3636,6.8101,0.0025,0.0076,0.9329,0.1083,341.8409,10.2927,13
C,Wednesday,13:30,963.0,39.1418,5.4545,10.3896,0.0056,0.0108,0.9188,0.148,340.5473,7.3493,13
C,Wednesday,14:00,948.5455,56.4151,3.0909,4.2686,0.0032,0.0045,0.9568,0.1196,342.2045,8.4032,13
C,Wednesday,14:30,968.0,38.6922,5.5455,8.3037,0.0057,0.0089,0.9548,0.1011,346.8682,11.0527,13
C,Wednesday,15:00,940.5455,41.9734,1.8182,1.821,0.0019,0.0019,0.9806,0.0567,347.8309,11.645,13
C,Wednesday,15:30,939.0909,31.4601,6.8182,14.5067,0.0071,0.0152,0.9201,0.1569,354.0618,13.6947,13
C,Wednesday,16:00,924.9091,44.7321,1.4545,11.4771,0.0016,0.0111,0.958,0.1806,350.9382,10.2872,13
C,Wednesday,16:30,893.5455,47.5787,3.0,3.4278,0.0033,0.0038,0.9654,0.0575,349.5791,9.1942,13
C,Wednesday,17:00,845.0,52.7289,5.2727,38.7961,0.0063,0.0552,0.9331,0.1841,349.8827,15.2407,13
C,Wednesday,17:30,793.3636,54.1218,7.1818,46.305,0.0089,0.0525,0.8754,0.2114,344.7191,10.8409,13
C,Wednesday,18:00,726.9091,34.3826,4.0,19.666,0.0055,0.0242,0.8937,0.2001,355.6082,8.5848,13
C,Wednesday,18:30,648.5455,42.1702,3.5455,8.1921,0.0055,0.0116,0.922,0.1681,354.6436,14.3447,13
C,Wednesday,19:00,577.2727,31.3286,2.2727,8.6052,0.0039,0.0154,0.9713,0.1415,350.3964,13.7689,13
C,Wednesday,19:30,512.3636,28.7751,2.4545,15.1759,0.0049,0.0281,0.9472,0.2206,342.2236,17.1902,13
C,Wednesday,20:00,444.9091,29.1114,2.1818,6.0501,0.005,0.0128,0.9167,0.2004,345.5891,17.5059,13
C,Wednesday,20:30,373.1818,27.5085,1.2727,1.8395,0.0033,0.0057,0.9844,0.0572,344.5436,9.5474,13
C,Wednesday,21:00,310.2727,23.0348,0.3636,0.5068,0.0012,0.0017,0.9931,0.0203,345.1427,15.6122,13
C,Wednesday,21:30,264.6364,22.6088,0.1818,0.6439,0.0007,0.003,0.9987,0.0251,336.9982,20.2746,13
C,Wednesday,22:00,211.7727,14.7193,0.6364,1.9087,0.0031,0.0088,0.9855,0.072,342.7145,18.1154,13
C,Wednesday,22:30,167.5455,15.2984,0.3636,1.2214,0.0022,0.0071,0.9953,0.0138,318.3982,17.6102,13
C,Wednesday,23:00,130.7727,12.823,0.1818,1.1636,0.0014,0.0094,0.9989,0.0046,326.4727,27.9261,13
C,Wednesday,23:30,102.4091,14.7472,0.1818,1.1636,0.002,0.0122,0.9993,0.0042,325.0491,30.0035,13
C,Thursday,00:00,67.6364,10.4808,0.1818,0.4415,0.0025,0.0069,0.9988,0.0054,327.3873,43.0382,13
C,Thursday,00:30,53.9091,23.1384,0.1818,0.4415,0.0023,0.0073,0.9983,0.0092,308.1891,46.7643,13
C,Thursday,01:00,39.5455,20.997,0.1818,0.4415,0.003,0.0107,0.9928,0.0132,307.1609,61.4208,13
C,Thursday,01:30,27.0909,16.9878,0.0909,3.1613,0.0036,0.0384,0.9964,0.0219,332.4909,74.8197,13
C,Thursday,02:00,19.0,14.3062,0.7273,3.1917,0.0323,0.064,0.8695,0.2118,247.7918,83.9142,13
C,Thursday,02:30,16.0,11.6905,0.0909,1.4439,0.0076,0.0357,0.9727,0.0599,218.2836,169.0716,13
C,Thursday,03:00,9.5455,2.4703,0.0,0.0,0.0,0.0,1.0,0.0361,297.7382,67.8948,13
C,Thursday,03:30,11.7273,3.5862,0.0,0.0,0.0,0.0,1.0,0.0304,321.1609,70.3736,13
C,Thursday,04:00,10.5455,4.2127,0.0909,0.3812,0.0083,0.0365,0.9634,0.071,288.6155,98.0112,13
C,Thursday,04:30,10.7273,5.3376,0.1818,0.4415,0.0153,0.0446,0.927,0.2066,288.9855,102.8615,13
C,Thursday,05:00,13.0,4.0927,0.0,0.866,0.0,0.0456,0.9943,0.1796,275.5509,121.3982,13
C,Thursday,05:30,17.8182,6.0683,0.1818,0.4415,0.0091,0.026,0.9893,0.0468,276.3518,95.2252,13
C,Thursday,06:00,28.3636,8.733,0.0,0.5774,0.0,0.0152,0.9552,0.0463,276.3218,59.978,13
C,Thursday,06:30,50.8182,14.4583,1.0,1.354,0.0175,0.025,0.9636,0.033,266.1727,46.9064,13
C,Thursday,07:00,89.2727,15.5577,0.2727,0.6608,0.0032,0.0068,0.9851,0.0193,258.8509,17.7748,13
C,Thursday,07:30,141.9091,18.6714,1.1818,1.3837,0.008,0.0094,0.9832,0.0254,259.0909,18.6004,13
C,Thursday,08:00,252.1818,25.921,0.3636,0.7829,0.0014,0.0034,0.9772,0.0336,289.8709,18.2571,13
C,Thursday,08:30,364.4545,29.5857,1.0909,1.5428,0.0029,0.0042,0.9838,0.0241,300.6264,12.2327,13
C,Thursday,09:00,509.3636,41.4689,0.9091,0.8624,0.0017,0.0016,0.9889,0.0179,309.9555,10.9219,13
C,Thursday,09:30,638.1818,54.9165,3.5455,5.9585,0.0055,0.0079,0.961,0.0559,316.4173,14.2813,13
C,Thursday,10:00,748.4545,59.023,3.0,3.0687,0.0039,0.0039,0.9316,0.0759,324.51,11.7275,13
C,Thursday,10:30,823.9091,54.8064,6.1818,5.4375,0.0073,0.0066,0.8846,0.1612,333.3673,10.0572,13
C,Thursday,11:00,882.1818,66.5052,4.4545,6.4046,0.0049,0.0066,0.9414,0.1057,336.4573,13.2674,13
C,Thursday,11:30,910.0,78.1276,7.0909,10.9535,0.0076,0.0123,0.8846,0.1721,337.7373,14.953,13
C,Thursday,12:00,891.7273,72.9127,3.4545,6.6376,0.0039,0.008,0.9453,0.1393,342.6191,9.9431,13
C,Thursday,12:30,913.7273,57.1181,11.2727,14.6703,0.0121,0.0168,0.8148,0.2085,341.7082,11.4849,13
C,Thursday,13:00,888.7273,81.8114,5.5455,10.5542,0.0063,0.01,0.8751,0.1552,345.9182,8.7777,13
C,Thursday,13:30,893.2727,71.0734,3.7273,11.3055,0.0042,0.0121,0.9021,0.2158,340.2291,9.6358,13
C,Thursday,14:00,913.1818,83.4045,3.2727,13.416,0.0036,0.0135,0.9585,0.2073,343.8827,11.188,13
C,Thursday,14:30,935.6364,78.2453,14.7273,12.1505,0.0158,0.0131,0.7447,0.2133,348.9509,7.8588,13
C,Thursday,15:00,907.0909,63.2971,2.2727,1.9416,0.0026,0.0022,0.9457,0.0754,347.0136,14.1434,13
C,Thursday,15:30,913.1818,81.4506,2.0909,3.7891,0.0023,0.0039,0.9761,0.0451,345.9782,9.184,13
C,Thursday,16:00,896.0,80.7011,2.4545,2.1873,0.0027,0.0023,0.9815,0.0431,347.6118,12.4693,13
C,Thursday,16:30,855.5909,75.3495,2.0909,2.1483,0.0024,0.0025,0.9883,0.0225,352.9382,13.1131,13
C,Thursday,17:00,827.4545,63.0948,2.0,4.9917,0.0025,0.0066,0.9805,0.0495,346.0209,9.4897,13
C,Thursday,17:30,781.2727,67.5897,3.3636,4.7791,0.0043,0.0069,0.935,0.1236,344.1209,7.309,13
C,Thursday,18:00,692.7273,64.0384,4.5455,11.9451,0.0065,0.0183,0.9171,0.1898,349.8464,13.5165,13
C,Thursday,18:30,626.4545,50.8355,5.8182,14.9653,0.0091,0.0211,0.8889,0.1847,354.4645,12.5589,13
C,Thursday,19:00,557.1818,57.5326,3.3636,10.1705,0.0062,0.0148,0.9152,0.1549,346.8073,14.7817,13
C,Thursday,19:30,499.7273,52.0402,7.4545,11.452,0.0151,0.0221,0.846,0.1666,359.7918,13.786,13
C,Thursday,20:00,443.6364,46.849,4.3636,23.4117,0.01,0.0462,0.8239,0.2623,348.3718,17.1427,13
C,Thursday,20:30,394.1818,51.5387,2.4545,5.7942,0.0067,0.0129,0.9098,0.1918,342.0718,17.0843,13
C,Thursday,21:00,313.8182,27.1079,0.2727,0.6608,0.0008,0.0019,0.9876,0.0149,344.6218,23.435,13
C,Thursday,21:30,254.0,25.2108,0.3636,0.668,0.0013,0.0027,0.9989,0.0086,347.8273,18.7549,13
C,Thursday,22:00,210.4545,29.6334,1.0909,4.6938,0.005,0.0178,0.9841,0.1363,324.7,20.7883,13
C,Thursday,22:30,157.9091,26.0409,0.1818,0.6439,0.0012,0.0037,0.9904,0.0253,319.6673,26.0244,13
C,Thursday,23:00,124.7273,19.3153,0.0909,0.6166,0.0008,0.0064,0.9987,0.0055,328.9145,33.062,13
C,Thursday,23:30,99.2727,16.2876,0.2727,0.6608,0.0028,0.0064,0.9972,0.0063,326.8736,29.0536,13
C,Friday,00:00,72.9,14.0328,0.1,0.3954,0.0011,0.006,0.9987,0.0086,347.414,49.8906,12
C,Friday,00:30,49.4,16.18,0.2,0.6661,0.0047,0.0147,0.9963,0.0098,315.673,40.5803,12
C,Friday,01:00,35.5,6.5713,0.4,2.0476,0.0112,0.0603,0.9915,0.1543,330.264,37.6292,12
C,Friday,01:30,25.7,6.5413,0.0,1.206,0.0,0.0548,1.0,0.2345,297.541,47.7139,12
C,Friday,02:00,16.0,5.2397,0.4,0.6822,0.0247,0.0374,0.9452,0.1502,321.484,72.1539,12
C,Friday,02:30,19.1,5.2442,1.1,2.1346,0.0302,0.088,0.8921,0.1711,331.262,80.8053,12
C,Friday,03:00,11.0,8.5865,0.2,0.6661,0.0232,0.0726,0.9929,0.0383,390.083,200.698,12
C,Friday,03:30,12.0,13.7213,0.0,0.0,0.0,0.0,0.99,0.092,371.422,116.9594,12
C,Friday,04:00,11.4,5.1338,0.2,1.0216,0.0111,0.0851,0.9346,0.1351,303.969,111.8501,12
C,Friday,04:30,12.1,6.3741,0.1,0.3954,0.0059,0.026,0.9595,0.0805,325.234,130.6026,12
C,Friday,05:00,15.8,5.089,0.2,0.4553,0.0106,0.0259,0.9646,0.0974,301.492,57.6558,12
C,Friday,05:30,17.6,4.453,0.2,1.2091,0.0108,0.0709,0.9469,0.1605,326.885,72.727,12
C,Friday,06:00,32.4,5.7376,0.0,0.0,0.0,0.0,0.9772,0.0376,282.587,55.3237,12
C,Friday,06:30,52.4,10.7641,1.8,1.5863,0.0328,0.0271,0.9663,0.0311,260.502,33.9324,12
C,Friday,07:00,87.7,13.0059,0.7,1.3308,0.0078,0.0142,0.9815,0.0186,266.796,22.9772,12
C,Friday,07:30,143.5,19.5936,2.3,3.0193,0.0158,0.018,0.9504,0.0745,260.439,26.0074,12
C,Friday,08:00,262.3,33.1469,1.3,3.4939,0.0048,0.0109,0.9599,0.1214,282.393,22.0533,12
C,Friday,08:30,370.0,27.8176,1.3,2.2132,0.0033,0.0062,0.9636,0.099,303.898,19.0254,12
C,Friday,09:00,521.1,30.9541,1.4,2.3726,0.0027,0.0041,0.9674,0.0484,310.295,13.7318,12
C,Friday,09:30,654.3,54.7791,4.2,11.6419,0.0067,0.0147,0.9409,0.1994,301.9,11.784,12
C,Friday,10:00,737.2,71.8709,7.6,17.4223,0.0105,0.0206,0.8894,0.1699,319.814,17.1016,12
C,Friday,10:30,835.1,56.749,14.9,24.3029,0.0182,0.0276,0.7643,0.2767,326.343,18.2282,12
C,Friday,11:00,873.9,76.2461,4.5,23.516,0.0051,0.0212,0.9225,0.217,333.843,8.4998,12
C,Friday,11:30,922.4,56.5399,7.6,9.5266,0.0082,0.01,0.8783,0.1465,331.735,12.2596,12
C,Friday,12:00,941.7,81.5381,16.3,31.7299,0.0167,0.0287,0.7837,0.2312,334.22,8.3458,12
C,Friday,12:30,943.9,53.7997,15.7,16.4103,0.0167,0.0166,0.7824,0.1922,339.469,14.3088,12
C,Friday,13:00,922.0,57.3324,8.9,11.4833,0.0096,0.0128,0.8684,0.1714,344.129,10.7037,12
C,Friday,13:30,921.7,66.2441,10.9,19.9639,0.0115,0.0223,0.8185,0.2614,344.491,11.5174,12
C,Friday,14:00,955.4,63.6831,8.9,9.3659,0.0114,0.0161,0.8045,0.2338,345.12,7.976,12
C,Friday,14:30,939.2,58.7538,9.9,8.3781,0.0121,0.0265,0.8016,0.206,344.297,14.8611,12
C,Friday,15:00,929.5,79.765,8.4,14.1644,0.0117,0.0177,0.8696,0.1968,344.801,7.1093,12
C,Friday,15:30,927.6,75.5274,17.4,68.1759,0.0169,0.0891,0.7735,0.263,346.209,11.8411,12
C,Friday,16:00,908.4,85.5601,3.5,58.4271,0.0058,0.0599,0.887,0.2325,348.083,10.6166,12
C,Friday,16:30,867.4,58.9625,3.4,16.2053,0.0043,0.0183,0.965,0.2102,348.576,9.9931,12
C,Friday,17:00,816.6,58.1744,4.9,7.833,0.0068,0.0093,0.9022,0.1788,344.051,15.7805,12
C,Friday,17:30,756.1,60.2472,5.5,8.7957,0.0071,0.0112,0.932,0.1799,347.244,9.7435,12
C,Friday,18:00,671.7,45.1928,5.9,13.0555,0.0089,0.0181,0.9105,0.1299,349.095,13.5954,12
C,Friday,18:30,604.3,55.1044,2.8,4.6931,0.0046,0.0068,0.923,0.0927,347.241,14.1898,12
C,Friday,19:00,534.2,33.9493,4.6,7.0202,0.0089,0.0126,0.9151,0.1604,339.273,8.6899,12
C,Friday,19:30,468.3,28.5388,3.9,15.8703,0.0086,0.0313,0.9136,0.1957,347.135,20.0457,12
C,Friday,20:00,390.9,40.7646,7.0,20.6508,0.0183,0.0414,0.8029,0.3001,341.592,13.9033,12
C,Friday,20:30,337.4,44.6346,2.2,10.4494,0.0063,0.0237,0.8879,0.279,332.068,16.4076,12
C,Friday,21:00,280.6,27.9784,0.8,2.5598,0.0026,0.0088,0.9544,0.1106,338.135,18.1152,12
C,Friday,21:30,229.8,17.9744,0.8,4.5114,0.0035,0.0171,0.9783,0.1516,334.809,30.6896,12
C,Friday,22:00,187.4,21.4415,0.7,1.3974,0.0034,0.0073,0.9823,0.0603,338.338,29.6758,12
C,Friday,22:30,147.0,14.9879,0.2,0.4553,0.0013,0.0031,0.9974,0.018,332.979,19.0225,12
C,Friday,23:00,112.0,10.077,0.0,0.603,0.0,0.0048,1.0,0.0079,318.58,26.5555,12
C,Friday,23:30,87.6,12.4868,0.0,0.3015,0.0,0.0036,0.9978,0.0105,299.487,26.4339,12
C,Saturday,00:00,64.9091,8.5192,0.5455,1.1199,0.0077,0.0169,0.9976,0.0623,319.7964,32.3267,13
C,Saturday,00:30,49.2727,9.6847,0.0,0.2887,0.0,0.0059,0.9899,0.023,321.0255,32.7273,13
C,Saturday,01:00,35.8182,7.1862,0.2727,1.4889,0.006,0.0312,0.9876,0.0918,310.9673,54.021,13
C,Saturday,01:30,31.1818,6.1452,0.3636,0.7829,0.0108,0.0223,0.9973,0.1054,320.8255,56.927,13
C,Saturday,02:00,18.6364,3.3416,0.3636,0.883,0.017,0.0455,0.8954,0.1929,308.5564,67.363,13
C,Saturday,02:30,13.7273,3.8863,0.0,0.0,0.0,0.0,0.9939,0.0328,339.4782,81.3554,13
C,Saturday,03:00,10.4545,4.7598,0.2727,1.4889,0.0247,0.1058,1.0,0.0,340.5564,150.1843,13
C,Saturday,03:30,11.1818,5.8073,0.0,0.0,0.0,0.0,1.0,0.024,300.7673,102.9505,13
C,Saturday,04:00,9.5455,4.0504,0.0,0.2887,0.0,0.0206,1.0,0.0222,372.29,164.2703,13
