group,day_of_month,interval,mean_call_volume,std_call_volume,mean_abandoned_calls,std_abandoned_calls,mean_abandoned_rate,std_abandoned_rate,mean_service_level,std_service_level,mean_cct,std_cct,n_observations
C,26,19:30,397.0,76.3675,10.5,9.1924,0.0292,0.0288,0.7334,0.3041,343.025,12.9896,2
C,26,20:00,380.0,89.0955,5.5,0.7071,0.0147,0.0016,0.7473,0.0537,343.95,7.1559,2
C,26,20:30,304.0,76.3675,2.0,1.4142,0.0074,0.0065,0.908,0.1103,325.79,24.9043,2
C,26,21:00,248.5,58.6899,0.5,0.7071,0.0024,0.0034,0.9724,0.0047,340.425,8.3085,2
C,26,21:30,200.5,64.3467,1.0,1.4142,0.0065,0.0091,0.9652,0.0433,326.46,4.7093,2
C,26,22:00,191.5,106.7731,8.0,11.3137,0.03,0.0424,0.7547,0.3348,289.835,4.7023,2
C,26,22:30,125.0,38.1838,0.0,0.0,0.0,0.0,0.9572,0.0605,321.03,28.8217,2
C,26,23:00,98.0,16.9706,0.0,0.0,0.0,0.0,1.0,0.0,297.735,28.2772,2
C,26,23:30,79.5,14.8492,0.5,0.7071,0.0072,0.0103,0.9945,0.0078,308.01,15.825,2
C,27,00:00,49.0,18.1797,1.0,0.7071,0.0204,0.0146,1.0,0.0191,294.88,30.4238,3
C,27,00:30,39.0,7.6485,0.0,0.0,0.0,0.0,1.0,0.0181,323.31,32.4546,3
C,27,01:00,29.0,7.0711,0.0,0.7071,0.0,0.0244,1.0,0.0252,282.14,32.512,3
C,27,01:30,18.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,308.89,39.6482,3
C,27,02:00,15.0,6.5192,0.0,0.0,0.0,0.0,1.0,0.0416,304.83,71.7858,3
C,27,02:30,16.0,10.0,0.0,2.8284,0.0,0.1088,1.0,0.2571,286.83,43.596,3
C,27,03:00,10.0,3.5355,0.0,0.0,0.0,0.0,1.0,0.0707,327.0,34.5555,3
C,27,03:30,7.0,2.5495,0.0,0.0,0.0,0.0,1.0,0.0,352.43,47.0385,3
C,27,04:00,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,264.42,161.1484,3
C,27,04:30,10.0,5.0,0.0,0.7071,0.0,0.0416,1.0,0.0442,330.56,61.3526,3
C,27,05:00,10.0,2.2361,0.0,0.0,0.0,0.0,1.0,0.1088,340.22,33.1961,3
C,27,05:30,13.0,5.099,0.0,0.0,0.0,0.0,1.0,0.0,291.06,73.6349,3
C,27,06:00,19.0,9.0554,0.0,0.0,0.0,0.0,0.9655,0.0275,190.59,40.7422,3
C,27,06:30,43.0,19.1442,0.0,1.4142,0.0,0.0329,0.9512,0.0368,236.91,55.7721,3
C,27,07:00,65.0,28.8531,0.0,0.7071,0.0,0.0092,0.9868,0.0251,277.77,12.1856,3
C,27,07:30,115.0,47.5079,0.0,1.4142,0.0,0.0123,1.0,0.0501,276.24,29.7084,3
C,27,08:00,225.0,93.145,0.0,2.1213,0.0,0.0073,0.982,0.0574,282.13,10.0045,3
C,27,08:30,334.0,154.9145,1.0,3.6056,0.0087,0.009,1.0,0.138,304.54,14.3114,3
C,27,09:00,537.0,270.1231,0.0,0.0,0.0,0.0,0.9935,0.0235,304.51,12.4378,3
C,27,09:30,656.0,322.3329,1.0,3.6056,0.0014,0.0055,0.9971,0.0589,297.04,20.4732,3
C,27,10:00,691.0,333.1201,0.0,6.364,0.0,0.0092,0.9956,0.0508,323.24,25.4827,3
C,27,10:30,807.0,373.7392,7.0,13.0384,0.0105,0.0146,0.9528,0.3882,303.27,23.9636,3
C,27,11:00,861.0,384.1315,2.0,0.7071,0.0021,0.0029,0.9274,0.0534,333.31,12.3373,3
C,27,11:30,839.0,351.1766,8.0,4.7434,0.0095,0.0152,0.9314,0.2867,327.88,6.4826,3
C,27,12:00,883.0,357.0889,11.0,12.0416,0.0112,0.0138,0.893,0.2492,331.85,19.6069,3
C,27,12:30,960.0,416.9538,16.0,14.5086,0.0167,0.0124,0.5689,0.3201,349.51,32.0659,3
C,27,13:00,917.0,375.1406,2.0,1.5811,0.0019,0.0017,0.9749,0.0596,323.78,25.9809,3
C,27,13:30,974.0,401.4,4.0,5.7009,0.0041,0.0177,0.8866,0.1598,325.54,18.7645,3
C,27,14:00,944.0,397.3978,9.0,5.7009,0.0095,0.0127,0.831,0.1854,335.5,12.2693,3
C,27,14:30,905.0,385.7979,15.0,11.5109,0.0142,0.0112,0.7591,0.1625,328.91,23.1524,3
C,27,15:00,923.0,375.2572,1.0,2.9155,0.001,0.0032,0.9597,0.0175,343.01,18.3512,3
C,27,15:30,931.0,416.2145,2.0,14.9164,0.0018,0.0162,0.971,0.3017,327.11,21.838,3
C,27,16:00,880.0,384.5913,4.0,3.6056,0.0081,0.0026,0.9755,0.0335,341.33,11.9536,3
C,27,16:30,847.0,356.7324,5.0,4.1231,0.0047,0.0116,0.9529,0.2258,340.65,10.7553,3
C,27,17:00,800.0,320.0664,2.0,6.4031,0.0052,0.0051,0.9074,0.0708,332.58,30.4808,3
C,27,17:30,716.0,304.369,1.0,0.7071,0.0011,0.0016,0.9877,0.0364,334.3,16.0528,3
C,27,18:00,658.0,261.2834,6.0,4.4721,0.0076,0.0063,0.9217,0.0673,334.85,18.1756,3
C,27,18:30,551.0,197.2232,0.0,4.2426,0.0,0.0064,0.9819,0.0348,349.03,24.2403,3
C,27,19:00,516.0,198.8781,2.0,6.5192,0.0033,0.0129,0.9345,0.2226,322.17,29.2148,3
C,27,19:30,462.0,195.4891,7.0,4.3012,0.0132,0.0064,0.9281,0.1281,328.46,14.7842,3
C,27,20:00,384.0,143.2794,7.0,10.4403,0.0149,0.0283,0.8987,0.3098,340.68,25.5213,3
C,27,20:30,348.0,131.1964,2.0,1.4142,0.0048,0.0035,0.8612,0.1054,332.81,7.1336,3
C,27,21:00,286.0,94.8815,2.0,4.4721,0.0058,0.0162,0.9708,0.2238,335.31,30.6262,3
C,27,21:30,237.0,93.6483,1.0,2.9155,0.0031,0.0129,0.9465,0.327,349.46,48.7879,3
C,27,22:00,180.0,51.6236,4.0,2.9155,0.0222,0.0157,0.9541,0.1114,345.67,54.9208,3
C,27,22:30,130.0,30.8869,0.0,0.7071,0.0,0.0041,0.9883,0.0353,307.37,12.2587,3
C,27,23:00,114.0,30.9919,0.0,1.4142,0.0,0.0093,0.9737,0.03,329.43,48.1757,3
C,27,23:30,76.0,27.2947,0.0,0.0,0.0,0.0,1.0,0.0062,301.29,14.4547,3
C,28,00:00,63.0,18.2483,0.0,2.1213,0.0,0.0337,1.0,0.1532,327.81,27.0741,3
C,28,00:30,41.0,4.4721,0.0,0.0,0.0,0.0,1.0,0.0518,368.71,115.1983,3
C,28,01:00,36.0,8.5147,0.0,3.5355,0.0,0.0737,0.9714,0.1946,291.36,35.5233,3
C,28,01:30,24.0,8.6313,0.0,0.7071,0.0,0.0228,1.0,0.2593,329.46,10.0996,3
C,28,02:00,19.0,10.6066,0.0,0.0,0.0,0.0,0.9677,0.3501,284.0,27.5682,3
C,28,02:30,15.0,5.831,0.0,0.0,0.0,0.0,0.9565,0.0349,289.2,43.9234,3
C,28,03:00,11.0,5.5227,0.0,2.1213,0.0,0.1248,1.0,0.0,358.14,68.6203,3
C,28,03:30,11.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,228.36,84.0188,3
C,28,04:00,5.0,6.5192,0.0,0.0,0.0,0.0,1.0,0.0,350.14,89.4655,3
C,28,04:30,9.0,3.5355,0.0,0.7071,0.0,0.0786,0.8462,0.1283,316.38,320.8913,3
C,28,05:00,11.0,8.5147,0.0,0.7071,0.0,0.0707,1.0,0.0,235.7,60.925,3
C,28,05:30,17.0,7.5166,0.0,0.0,0.0,0.0,1.0,0.0,294.18,56.961,3
C,28,06:00,23.0,3.8079,0.0,0.0,0.0,0.0,1.0,0.0283,265.96,40.4874,3
C,28,06:30,34.0,10.198,0.0,1.4142,0.0,0.0416,1.0,0.0272,241.2,40.5212,3
C,28,07:00,64.0,18.7883,0.0,0.0,0.0,0.0,0.9775,0.0614,240.22,22.0195,3
C,28,07:30,112.0,10.0499,0.0,0.7071,0.0,0.0057,0.9911,0.0143,278.74,49.0445,3
C,28,08:00,216.0,45.2217,0.0,0.0,0.0,0.0,0.9937,0.0018,276.38,14.972,3
C,28,08:30,338.0,81.8841,1.0,0.7071,0.0027,0.0019,0.9919,0.0051,291.03,28.8796,3
C,28,09:00,508.0,121.6963,1.0,4.2426,0.002,0.0133,0.9842,0.0213,301.79,15.8061,3
C,28,09:30,651.0,192.4903,7.0,12.2066,0.0108,0.0373,0.924,0.4104,334.71,3.9315,3
C,28,10:00,760.0,178.0449,10.0,5.831,0.0152,0.0094,0.662,0.2214,322.35,2.0402,3
C,28,10:30,881.0,228.4841,11.0,11.068,0.0124,0.0119,0.7668,0.3273,341.1,13.4354,3
C,28,11:00,921.0,241.7075,3.0,2.0,0.0051,0.0028,0.8983,0.1072,337.79,21.9023,3
C,28,11:30,968.0,251.5045,16.0,16.5076,0.0162,0.0289,0.7967,0.221,333.26,8.7132,3
C,28,12:00,999.0,238.3999,7.0,18.5068,0.007,0.0303,0.8606,0.4063,336.52,9.5422,3
C,28,12:30,996.0,257.4024,21.0,14.7139,0.0211,0.0251,0.6246,0.3222,344.7,12.1374,3
C,28,13:00,977.0,223.3842,17.0,9.8234,0.017,0.016,0.8242,0.3013,335.99,16.875,3
C,28,13:30,961.0,245.5952,21.0,10.5119,0.0219,0.0178,0.7181,0.2848,337.18,26.562,3
C,28,14:00,1010.0,282.1436,4.0,3.6056,0.0065,0.003,0.8731,0.1105,333.91,17.7476,3
C,28,14:30,1014.0,289.3113,5.0,7.6158,0.0083,0.0069,0.9017,0.0886,338.92,22.3958,3
C,28,15:00,967.0,296.8543,2.0,1.4142,0.0021,0.0018,0.9342,0.0425,346.07,4.5069,3
C,28,15:30,941.0,281.1139,2.0,31.1207,0.0021,0.0331,0.9573,0.2876,367.65,35.1257,3
C,28,16:00,1019.0,343.7266,3.0,26.9537,0.0029,0.0262,0.9803,0.4457,353.24,8.2933,3
C,28,16:30,936.0,302.9472,4.0,3.5355,0.0041,0.0038,0.9741,0.0422,363.42,27.6574,3
C,28,17:00,702.0,244.4473,7.0,91.2414,0.0083,0.1311,0.8458,0.2702,358.62,25.565,3
C,28,17:30,860.0,278.328,2.0,115.2671,0.0023,0.1307,0.9289,0.4293,351.33,32.694,3
C,28,18:00,810.0,289.5591,3.0,48.0833,0.0075,0.0568,0.9299,0.4262,351.29,23.6104,3
C,28,18:30,698.0,198.6001,8.0,15.2315,0.0115,0.021,0.9145,0.3171,355.42,22.4641,3
C,28,19:00,597.0,179.0251,8.0,5.831,0.0134,0.0233,0.8761,0.2181,346.41,30.0233,3
C,28,19:30,539.0,130.4186,2.0,21.9659,0.0036,0.0631,0.961,0.5197,354.74,15.7732,3
C,28,20:00,441.0,126.4852,3.0,2.2361,0.0075,0.0057,0.9659,0.392,336.47,16.7483,3
C,28,20:30,436.0,153.6766,1.0,0.0,0.0023,0.0016,0.9908,0.052,340.19,3.2989,3
C,28,21:00,288.0,59.3043,1.0,1.5811,0.0043,0.0043,0.9931,0.2037,339.12,15.071,3
C,28,21:30,260.0,68.7641,0.0,0.0,0.0,0.0,0.9935,0.0201,325.55,26.3209,3
C,28,22:00,199.0,51.0392,0.0,0.7071,0.0,0.0055,0.995,0.0047,330.31,14.0718,3
C,28,22:30,165.0,42.0119,0.0,0.7071,0.0,0.0041,0.9939,0.0091,309.43,18.8497,3
C,28,23:00,131.0,27.8029,0.0,0.0,0.0,0.0,1.0,0.0,315.22,9.8461,3
C,28,23:30,99.0,17.8045,0.0,0.0,0.0,0.0,1.0,0.0071,296.96,14.9554,3
C,29,00:00,77.0,28.4253,0.0,0.0,0.0,0.0,1.0,0.0,303.08,8.5016,3
C,29,00:30,50.0,16.3248,0.0,0.0,0.0,0.0,1.0,0.0262,283.33,67.9539,3
C,29,01:00,26.0,3.5355,0.0,0.0,0.0,0.0,1.0,0.0322,353.59,100.2834,3
C,29,01:30,25.0,6.7082,0.0,0.0,0.0,0.0,1.0,0.0283,281.32,38.4695,3
C,29,02:00,20.0,2.0,0.0,1.4142,0.0,0.0643,0.9444,0.387,324.05,91.549,3
C,29,02:30,14.0,1.5811,0.0,0.0,0.0,0.0,0.9231,0.0717,320.93,96.9183,3
C,29,03:00,12.0,3.6056,0.0,0.0,0.0,0.0,1.0,0.0416,347.58,105.5745,3
C,29,03:30,7.0,7.9057,0.0,0.0,0.0,0.0,1.0,0.0,331.0,88.8021,3
C,29,04:00,6.0,2.9155,0.0,0.7071,0.0,0.0707,1.0,0.0,273.22,188.8235,3
C,29,04:30,10.0,6.7082,0.0,0.7071,0.0,0.0707,0.9474,0.2795,250.11,102.7315,3
C,29,05:00,10.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,420.1,124.7213,3
C,29,05:30,7.0,10.6301,0.0,0.7071,0.0,0.1179,1.0,0.0,248.18,295.159,3
C,29,06:00,15.0,6.4031,0.0,0.0,0.0,0.0,0.9583,0.0344,204.63,123.1993,3
C,29,06:30,36.0,11.5109,0.0,2.8284,0.0,0.1131,0.9583,0.048,233.86,41.8127,3
C,29,07:00,76.0,29.1912,0.0,0.0,0.0,0.0,0.9737,0.0974,236.82,32.1387,3
C,29,07:30,113.0,43.7778,0.0,0.0,0.0,0.0,0.9912,0.0085,249.065,20.7491,3
C,29,08:00,234.0,111.018,1.0,0.7071,0.0039,0.0028,1.0,0.003,278.225,20.1005,3
C,29,08:30,342.0,152.0296,0.0,0.7071,0.0,0.0021,0.9912,0.0024,287.53,13.9842,3
C,29,09:00,504.0,236.5536,0.0,0.3536,0.0,0.0006,0.9821,0.0255,309.42,8.6319,3
C,29,09:30,642.0,314.1592,1.0,1.0,0.0016,0.0014,0.9828,0.135,315.945,23.4121,3
C,29,10:00,692.0,310.1298,1.0,3.2016,0.0023,0.0035,0.9862,0.0749,316.4,15.8881,3
C,29,10:30,820.0,366.5419,5.5,3.9051,0.0062,0.0045,0.9795,0.0561,320.44,30.1348,3
C,29,11:00,862.0,384.0117,5.0,3.5355,0.0057,0.004,0.9838,0.0461,334.38,25.1812,3
C,29,11:30,843.0,350.1007,0.0,2.1213,0.0,0.0023,0.987,0.0415,337.28,27.7713,3
C,29,12:00,864.0,334.5362,3.0,2.5495,0.0034,0.0029,0.8921,0.0713,332.68,26.8295,3
C,29,12:30,905.0,365.5988,10.0,6.9642,0.011,0.0067,0.7006,0.1839,338.42,21.6083,3
C,29,13:00,836.0,289.3527,6.0,0.7071,0.0071,0.005,0.9495,0.0328,337.63,14.6699,3
C,29,13:30,863.0,329.196,15.0,7.1063,0.0166,0.0032,0.6874,0.1633,335.11,25.2882,3
C,29,14:00,904.0,365.7492,6.0,11.1803,0.0066,0.0118,0.8374,0.2102,341.1,19.6828,3
C,29,14:30,906.0,376.9914,21.0,15.1162,0.0211,0.0156,0.571,0.279,330.81,22.538,3
C,29,15:00,865.0,344.3523,1.0,0.7071,0.0022,0.0008,0.9456,0.004,341.94,27.0264,3
C,29,15:30,871.0,353.6389,1.0,0.7071,0.0011,0.003,0.9931,0.0026,355.14,20.5024,3
C,29,16:00,821.0,336.4179,1.0,0.7071,0.0012,0.0008,0.9971,0.0033,334.6,15.8311,3
C,29,16:30,818.0,352.1058,2.0,1.5811,0.0024,0.0018,1.0,0.0249,331.44,23.1357,3
C,29,17:00,843.0,352.7776,0.0,0.7071,0.0,0.0008,0.9971,0.0049,337.12,7.711,3
C,29,17:30,776.0,343.0831,0.0,4.2426,0.0,0.0054,0.996,0.0624,326.12,16.043,3
C,29,18:00,685.0,277.4617,4.0,6.9642,0.0058,0.0096,0.919,0.1752,353.82,30.1203,3
C,29,18:30,611.0,243.5077,1.0,0.7071,0.0033,0.0011,0.9982,0.0301,326.86,23.5264,3
C,29,19:00,551.0,246.8684,7.0,5.0,0.0127,0.0093,0.8822,0.1037,337.13,16.2875,3
C,29,19:30,475.0,169.4609,10.0,6.0415,0.0211,0.0105,0.7545,0.0479,338.08,23.7023,3
C,29,20:00,420.0,176.3009,0.0,12.7279,0.0,0.0303,0.9294,0.1941,326.03,29.0049,3
C,29,20:30,378.0,149.6212,0.0,3.5355,0.0,0.01,0.873,0.082,304.2,28.5745,3
C,29,21:00,281.0,94.3716,0.0,0.0,0.0,0.0,1.0,0.0022,330.58,29.6363,3
C,29,21:30,229.0,74.783,0.0,0.7071,0.0,0.0056,1.0,0.0028,331.41,52.0547,3
C,29,22:00,180.0,46.7172,0.0,0.0,0.0,0.0,1.0,0.0124,335.68,22.4546,3
C,29,22:30,130.0,29.1548,0.0,0.7071,0.0,0.005,1.0,0.0,314.44,23.3043,3
C,29,23:00,108.0,24.3824,0.0,0.7071,0.0,0.006,1.0,0.006,327.47,17.3984,3
C,29,23:30,81.0,25.0799,0.0,0.7071,0.0,0.0087,1.0,0.0,293.8,16.1002,3
C,30,00:00,51.0,12.5897,0.0,0.7071,0.0,0.0177,1.0,0.0,280.82,5.2571,3
C,30,00:30,43.0,15.8114,0.0,0.0,0.0,0.0,1.0,0.0429,321.7,33.8158,3
C,30,01:00,30.0,6.4031,0.0,0.0,0.0,0.0,1.0,0.0,324.03,69.9619,3
C,30,01:30,23.0,2.9155,0.0,0.7071,0.0,0.0322,1.0,0.0262,304.96,44.4785,3
C,30,02:00,10.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,246.0,14.863,3
C,30,02:30,11.0,2.5495,1.0,0.7071,0.0714,0.0523,0.9231,0.2348,306.11,41.0508,3
C,30,03:00,10.0,3.6056,0.0,0.7071,0.0,0.0472,1.0,0.202,304.79,30.1056,3
C,30,03:30,8.0,7.1063,0.0,0.0,0.0,0.0,1.0,0.0,385.06,93.9958,3
C,30,04:00,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,243.25,61.9521,3
C,30,04:30,9.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.1286,373.56,102.6148,3
C,30,05:00,17.0,6.5192,0.0,0.0,0.0,0.0,0.875,0.1318,317.35,98.6951,3
C,30,05:30,13.0,6.4031,0.0,1.4142,0.0,0.1179,1.0,0.0,252.7,172.1782,3
C,30,06:00,23.0,12.3491,0.0,0.0,0.0,0.0,1.0,0.0354,244.39,57.2908,3
C,30,06:30,50.0,12.51,0.0,0.0,0.0,0.0,0.98,0.0232,242.0,24.3297,3
C,30,07:00,99.0,35.4401,0.0,4.2426,0.0,0.0297,0.9467,0.1412,271.26,21.1439,3
C,30,07:30,171.0,53.3385,3.0,21.319,0.0175,0.0955,0.9762,0.5148,291.29,13.2215,3
C,30,08:00,253.0,95.483,2.0,32.5576,0.0079,0.0821,0.992,0.5705,283.3,20.2558,3
C,30,08:30,408.0,122.762,1.0,57.9871,0.0028,0.1005,0.9887,0.5116,293.52,36.2769,3
C,30,09:00,543.0,175.0686,0.0,41.0122,0.0,0.0519,0.9677,0.4877,324.31,12.7543,3
C,30,09:30,737.0,82.6105,5.0,5.0,0.006,0.0068,0.9023,0.1835,314.94,7.8256,3
C,30,10:00,827.0,68.0625,4.0,7.7782,0.0048,0.0102,0.8834,0.0425,315.1,5.9352,3
C,30,10:30,947.0,57.7105,16.0,19.0394,0.0185,0.0191,0.6576,0.1178,331.92,10.6566,3
C,30,11:00,963.0,92.1005,10.0,3.6056,0.0102,0.0033,0.808,0.1722,332.63,13.9744,3
C,30,11:30,1010.0,55.5203,4.0,2.9155,0.0043,0.0027,0.8054,0.0813,322.93,8.9849,3
C,30,12:00,957.0,92.6742,2.0,10.6301,0.0021,0.0097,0.9864,0.0935,338.68,7.7734,3
C,30,12:30,1020.0,43.9318,9.0,12.3491,0.0088,0.0113,0.9159,0.3268,341.12,6.5152,3
C,30,13:00,969.0,17.1026,1.0,2.1213,0.001,0.0022,0.9393,0.0326,334.99,13.7988,3
C,30,13:30,986.0,85.4225,2.0,13.435,0.0021,0.012,0.9919,0.1567,334.74,14.3801,3
C,30,14:00,1031.0,60.8769,8.0,12.6491,0.0078,0.0111,0.8047,0.2115,336.66,29.3326,3
C,30,14:30,1015.0,43.0116,16.0,32.2025,0.0164,0.0298,0.7764,0.3928,331.49,17.8351,3
C,30,15:00,1003.0,59.4138,11.0,15.8114,0.011,0.0143,0.746,0.2635,339.53,13.6034,3
C,30,15:30,958.0,103.9663,4.0,7.6158,0.0042,0.0067,0.9602,0.0588,344.51,4.0577,3
C,30,16:00,968.0,83.5733,2.0,1.5811,0.0019,0.0017,0.9911,0.0189,347.94,14.0361,3
C,30,16:30,954.0,92.577,1.0,3.5355,0.0012,0.0034,0.9988,0.0254,354.58,10.6245,3
C,30,17:00,865.0,97.4295,2.0,1.0,0.0025,0.0013,0.9907,0.0047,332.97,12.6154,3
C,30,17:30,888.0,71.8053,13.0,6.364,0.0146,0.0074,0.9011,0.1233,356.7,12.7322,3
C,30,18:00,772.0,107.6685,10.0,6.5192,0.014,0.009,0.923,0.0587,355.39,2.0132,3
C,30,18:30,627.0,79.2086,2.0,4.3012,0.0032,0.0069,0.9593,0.0976,349.24,18.3199,3
C,30,19:00,635.0,84.8646,4.0,4.7434,0.0063,0.0073,0.9509,0.0429,341.84,16.7082,3
C,30,19:30,567.0,74.8465,3.0,2.0,0.0053,0.0031,0.9096,0.0934,346.57,20.8296,3
C,30,20:00,447.0,64.195,5.0,4.0,0.0129,0.0082,0.953,0.0526,340.95,15.3233,3
C,30,20:30,378.0,46.6315,1.0,1.0,0.0026,0.0024,0.9671,0.0362,344.43,13.8882,3
C,30,21:00,357.0,48.2701,0.0,0.0,0.0,0.0,0.9972,0.0035,340.05,9.4067,3
C,30,21:30,261.0,52.1776,0.0,0.7071,0.0,0.0031,0.9969,0.0022,333.94,26.5347,3
C,30,22:00,223.0,42.107,1.0,1.0,0.0037,0.0057,1.0,0.0064,336.58,10.2802,3
C,30,22:30,153.0,40.0562,1.0,0.7071,0.0049,0.0039,1.0,0.0054,313.31,11.691,3
C,30,23:00,113.0,17.2627,0.0,0.0,0.0,0.0,1.0,0.0,319.61,42.9418,3
C,30,23:30,91.0,14.7648,0.0,0.7071,0.0,0.0083,1.0,0.0,310.88,25.0572,3
C,31,00:00,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,326.02,0.0,1
C,31,00:30,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,269.1,0.0,1
C,31,01:00,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,231.08,0.0,1
C,31,01:30,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,275.9,0.0,1
C,31,02:00,17.0,0.0,2.0,0.0,0.1176,0.0,0.6667,0.0,498.4,0.0,1
C,31,02:30,20.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,333.05,0.0,1
C,31,03:00,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,331.14,0.0,1
C,31,03:30,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,257.22,0.0,1
C,31,04:00,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,430.36,0.0,1
C,31,04:30,17.0,0.0,1.0,0.0,0.0588,0.0,0.875,0.0,239.38,0.0,1
C,31,05:00,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,562.38,0.0,1
C,31,05:30,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,355.55,0.0,1
C,31,06:00,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,437.92,0.0,1
C,31,06:30,37.0,0.0,0.0,0.0,0.0,0.0,0.973,0.0,213.14,0.0,1
C,31,07:00,72.0,0.0,0.0,0.0,0.0,0.0,0.9722,0.0,234.94,0.0,1
C,31,07:30,101.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.68,0.0,1
C,31,08:00,169.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,279.19,0.0,1
C,31,08:30,257.0,0.0,1.0,0.0,0.0039,0.0,0.9844,0.0,299.2,0.0,1
C,31,09:00,336.0,0.0,2.0,0.0,0.006,0.0,0.979,0.0,287.42,0.0,1
C,31,09:30,422.0,0.0,11.0,0.0,0.0261,0.0,0.91,0.0,308.46,0.0,1
C,31,10:00,538.0,0.0,3.0,0.0,0.0056,0.0,0.8935,0.0,319.42,0.0,1
C,31,10:30,562.0,0.0,7.0,0.0,0.0125,0.0,0.8793,0.0,335.9,0.0,1
C,31,11:00,657.0,0.0,28.0,0.0,0.0426,0.0,0.4006,0.0,320.52,0.0,1
C,31,11:30,677.0,0.0,46.0,0.0,0.0679,0.0,0.2599,0.0,336.88,0.0,1
C,31,12:00,658.0,0.0,17.0,0.0,0.0258,0.0,0.649,0.0,339.24,0.0,1
C,31,12:30,639.0,0.0,4.0,0.0,0.0063,0.0,0.8803,0.0,330.07,0.0,1
C,31,13:00,612.0,0.0,2.0,0.0,0.0033,0.0,0.9541,0.0,327.26,0.0,1
C,31,13:30,668.0,0.0,52.0,0.0,0.0778,0.0,0.362,0.0,350.74,0.0,1
C,31,14:00,718.0,0.0,9.0,0.0,0.0125,0.0,0.6939,0.0,328.13,0.0,1
C,31,14:30,688.0,0.0,3.0,0.0,0.0044,0.0,0.9883,0.0,313.73,0.0,1
C,31,15:00,647.0,0.0,1.0,0.0,0.0015,0.0,1.0,0.0,307.65,0.0,1
C,31,15:30,638.0,0.0,1.0,0.0,0.0016,0.0,1.0,0.0,324.27,0.0,1
C,31,16:00,578.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.0,331.89,0.0,1
C,31,16:30,552.0,0.0,1.0,0.0,0.0018,0.0,0.9946,0.0,335.92,0.0,1
C,31,17:00,498.0,0.0,1.0,0.0,0.002,0.0,0.998,0.0,325.05,0.0,1
C,31,17:30,436.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.0,323.88,0.0,1
C,31,18:00,436.0,0.0,2.0,0.0,0.0046,0.0,0.9793,0.0,288.78,0.0,1
C,31,18:30,402.0,0.0,2.0,0.0,0.005,0.0,0.9925,0.0,316.6,0.0,1
C,31,19:00,362.0,0.0,10.0,0.0,0.0276,0.0,0.7188,0.0,300.97,0.0,1
C,31,19:30,333.0,0.0,16.0,0.0,0.048,0.0,0.3344,0.0,335.6,0.0,1
C,31,20:00,303.0,0.0,4.0,0.0,0.0132,0.0,0.7191,0.0,325.54,0.0,1
C,31,20:30,259.0,0.0,0.0,0.0,0.0,0.0,0.9884,0.0,337.39,0.0,1
C,31,21:00,199.0,0.0,1.0,0.0,0.005,0.0,0.9192,0.0,329.4,0.0,1
C,31,21:30,194.0,0.0,0.0,0.0,0.0,0.0,0.9536,0.0,350.21,0.0,1
C,31,22:00,134.0,0.0,1.0,0.0,0.0075,0.0,1.0,0.0,299.23,0.0,1
C,31,22:30,134.0,0.0,0.0,0.0,0.0,0.0,0.9925,0.0,268.56,0.0,1
C,31,23:00,96.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.25,0.0,1
C,31,23:30,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,287.47,0.0,1
D,1,00:00,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,306.0,53.7702,3
D,1,00:30,29.0,5.099,0.0,0.0,0.0,0.0,1.0,0.0,320.24,30.7973,3
D,1,01:00,20.0,3.5355,0.0,0.0,0.0,0.0,1.0,0.0,319.2,124.6326,3
D,1,01:30,9.0,7.9057,0.0,0.0,0.0,0.0,1.0,0.0,364.44,129.1318,3
D,1,02:00,10.0,4.2426,0.0,0.0,0.0,0.0,1.0,0.0707,358.5,138.5884,3
D,1,02:30,9.0,3.1623,0.0,0.0,0.0,0.0,1.0,0.1928,352.8,124.1897,3
D,1,03:00,1.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,177.0,128.5246,3
