group,Date,day_of_week,interval,interval_abd
D,2025-08-03,Sunday,09:30,0.001821
D,2025-08-03,Sunday,10:00,0.007573
D,2025-08-03,Sunday,10:30,0.023773
D,2025-08-03,Sunday,11:00,0.019076
D,2025-08-03,Sunday,11:30,0.010545
D,2025-08-03,Sunday,12:00,0.00115
D,2025-08-03,Sunday,12:30,0.005943
D,2025-08-03,Sunday,13:00,0.010641
D,2025-08-03,Sunday,13:30,0.00393
D,2025-08-03,Sunday,14:00,0.004985
D,2025-08-03,Sunday,14:30,0.008148
D,2025-08-03,Sunday,15:00,0.0
D,2025-08-03,Sunday,15:30,0.020418
D,2025-08-03,Sunday,16:00,0.005847
D,2025-08-03,Sunday,16:30,0.013229
D,2025-08-03,Sunday,17:00,0.001054
D,2025-08-03,Sunday,17:30,0.002397
D,2025-08-03,Sunday,18:00,0.006327
D,2025-08-03,Sunday,18:30,0.006614
D,2025-08-03,Sunday,19:00,0.004314
D,2025-08-03,Sunday,19:30,0.005752
D,2025-08-03,Sunday,20:00,0.021281
D,2025-08-03,Sunday,20:30,0.004697
D,2025-08-03,Sunday,21:00,0.0
D,2025-08-03,Sunday,21:30,0.0
D,2025-08-03,Sunday,22:00,0.005176
D,2025-08-03,Sunday,22:30,0.002972
D,2025-08-03,Sunday,23:00,0.004026
D,2025-08-03,Sunday,23:30,0.0
D,2025-08-04,Monday,00:00,0.01177
D,2025-08-04,Monday,00:30,0.013202
D,2025-08-04,Monday,01:00,0.0
D,2025-08-04,Monday,01:30,0.035629
D,2025-08-04,Monday,02:00,0.079529
D,2025-08-04,Monday,02:30,0.106409
D,2025-08-04,Monday,03:00,0.090822
D,2025-08-04,Monday,03:30,0.063623
D,2025-08-04,Monday,04:00,0.141402
D,2025-08-04,Monday,04:30,0.159057
D,2025-08-04,Monday,05:00,0.031811
D,2025-08-04,Monday,05:30,0.04549
D,2025-08-04,Monday,06:00,0.031811
D,2025-08-04,Monday,06:30,0.027835
D,2025-08-04,Monday,07:00,0.010021
D,2025-08-04,Monday,07:30,0.018451
D,2025-08-04,Monday,08:00,0.0
D,2025-08-04,Monday,08:30,0.010975
D,2025-08-04,Monday,09:00,0.002386
D,2025-08-04,Monday,09:30,0.027676
D,2025-08-04,Monday,10:00,0.018451
D,2025-08-04,Monday,10:30,0.037538
D,2025-08-04,Monday,11:00,0.009066
D,2025-08-04,Monday,11:30,0.026881
D,2025-08-04,Monday,12:00,0.025926
D,2025-08-04,Monday,12:30,0.030698
D,2025-08-04,Monday,13:00,0.026722
D,2025-08-04,Monday,13:30,0.012725
D,2025-08-04,Monday,14:00,0.0202
D,2025-08-04,Monday,14:30,0.015906
D,2025-08-04,Monday,15:00,0.010021
D,2025-08-04,Monday,15:30,0.016701
D,2025-08-04,Monday,16:00,0.005885
D,2025-08-04,Monday,16:30,0.010657
D,2025-08-04,Monday,17:00,0.007794
D,2025-08-04,Monday,17:30,0.009543
D,2025-08-04,Monday,18:00,0.007317
D,2025-08-04,Monday,18:30,0.00175
D,2025-08-04,Monday,19:00,0.012725
D,2025-08-04,Monday,19:30,0.033879
D,2025-08-04,Monday,20:00,0.034197
D,2025-08-04,Monday,20:30,0.020041
D,2025-08-04,Monday,21:00,0.057102
D,2025-08-04,Monday,21:30,0.015906
D,2025-08-04,Monday,22:00,0.006521
D,2025-08-04,Monday,22:30,0.008589
D,2025-08-04,Monday,23:00,0.010657
D,2025-08-04,Monday,23:30,0.021155
D,2025-08-05,Tuesday,00:00,0.018102
D,2025-08-05,Tuesday,00:30,0.0
D,2025-08-05,Tuesday,01:00,0.0
D,2025-08-05,Tuesday,01:30,0.015925
D,2025-08-05,Tuesday,02:00,0.038839
D,2025-08-05,Tuesday,02:30,0.0
D,2025-08-05,Tuesday,03:00,0.0
D,2025-08-05,Tuesday,03:30,0.0
D,2025-08-05,Tuesday,04:00,0.0
D,2025-08-05,Tuesday,04:30,0.0
D,2025-08-05,Tuesday,05:00,0.0
D,2025-08-05,Tuesday,05:30,0.0
D,2025-08-05,Tuesday,06:00,0.0
D,2025-08-05,Tuesday,06:30,0.019133
D,2025-08-05,Tuesday,07:00,0.0
D,2025-08-05,Tuesday,07:30,0.0
D,2025-08-05,Tuesday,08:00,0.00275
D,2025-08-05,Tuesday,08:30,0.0
D,2025-08-05,Tuesday,09:00,0.0
D,2025-08-05,Tuesday,09:30,0.007103
D,2025-08-05,Tuesday,10:00,0.003781
D,2025-08-05,Tuesday,10:30,0.026007
D,2025-08-05,Tuesday,11:00,0.007332
D,2025-08-05,Tuesday,11:30,0.000573
D,2025-08-05,Tuesday,12:00,0.007447
D,2025-08-05,Tuesday,12:30,0.016383
D,2025-08-05,Tuesday,13:00,0.023945
D,2025-08-05,Tuesday,13:30,0.004812
D,2025-08-05,Tuesday,14:00,0.006416
D,2025-08-05,Tuesday,14:30,0.02108
D,2025-08-05,Tuesday,15:00,0.00527
D,2025-08-05,Tuesday,15:30,0.00527
D,2025-08-05,Tuesday,16:00,0.004468
D,2025-08-05,Tuesday,16:30,0.002979
D,2025-08-05,Tuesday,17:00,0.001948
D,2025-08-05,Tuesday,17:30,0.00275
D,2025-08-05,Tuesday,18:00,0.005958
D,2025-08-05,Tuesday,18:30,0.003208
D,2025-08-05,Tuesday,19:00,0.001948
D,2025-08-05,Tuesday,19:30,0.026923
D,2025-08-05,Tuesday,20:00,0.024976
D,2025-08-05,Tuesday,20:30,0.017529
D,2025-08-05,Tuesday,21:00,0.006301
D,2025-08-05,Tuesday,21:30,0.008936
D,2025-08-05,Tuesday,22:00,0.010082
D,2025-08-05,Tuesday,22:30,0.00252
D,2025-08-05,Tuesday,23:00,0.0
D,2025-08-05,Tuesday,23:30,0.003437
D,2025-08-06,Wednesday,00:00,0.0
D,2025-08-06,Wednesday,00:30,0.0
D,2025-08-06,Wednesday,01:00,0.0
D,2025-08-06,Wednesday,01:30,0.0
D,2025-08-06,Wednesday,02:00,0.0
D,2025-08-06,Wednesday,02:30,0.0
D,2025-08-06,Wednesday,03:00,0.07607
D,2025-08-06,Wednesday,03:30,0.0
D,2025-08-06,Wednesday,04:00,0.0
D,2025-08-06,Wednesday,04:30,0.0
D,2025-08-06,Wednesday,05:00,0.0
D,2025-08-06,Wednesday,05:30,0.0
D,2025-08-06,Wednesday,06:00,0.013875
D,2025-08-06,Wednesday,06:30,0.032741
D,2025-08-06,Wednesday,07:00,0.00779
D,2025-08-06,Wednesday,07:30,0.0
D,2025-08-06,Wednesday,08:00,0.002313
D,2025-08-06,Wednesday,08:30,0.006938
D,2025-08-06,Wednesday,09:00,0.001095
D,2025-08-06,Wednesday,09:30,0.013754
D,2025-08-06,Wednesday,10:00,0.010467
D,2025-08-06,Wednesday,10:30,0.019717
D,2025-08-06,Wednesday,11:00,0.003651
D,2025-08-06,Wednesday,11:30,0.015457
D,2025-08-06,Wednesday,12:00,0.003773
D,2025-08-06,Wednesday,12:30,0.010102
D,2025-08-06,Wednesday,13:00,0.025073
D,2025-08-06,Wednesday,13:30,0.001826
D,2025-08-06,Wednesday,14:00,0.002434
D,2025-08-06,Wednesday,14:30,0.007181
D,2025-08-06,Wednesday,15:00,0.003773
D,2025-08-06,Wednesday,15:30,0.013145
D,2025-08-06,Wednesday,16:00,0.006572
D,2025-08-06,Wednesday,16:30,0.010954
D,2025-08-06,Wednesday,17:00,0.011563
D,2025-08-06,Wednesday,17:30,0.010346
D,2025-08-06,Wednesday,18:00,0.004869
D,2025-08-06,Wednesday,18:30,0.010711
D,2025-08-06,Wednesday,19:00,0.012171
D,2025-08-06,Wednesday,19:30,0.014849
D,2025-08-06,Wednesday,20:00,0.038583
D,2025-08-06,Wednesday,20:30,0.009737
D,2025-08-06,Wednesday,21:00,0.070593
D,2025-08-06,Wednesday,21:30,0.014849
D,2025-08-06,Wednesday,22:00,0.002191
D,2025-08-06,Wednesday,22:30,0.0
D,2025-08-06,Wednesday,23:00,0.0
D,2025-08-06,Wednesday,23:30,0.005112
D,2025-08-07,Thursday,00:00,0.0
D,2025-08-07,Thursday,00:30,0.0
D,2025-08-07,Thursday,01:00,0.0
D,2025-08-07,Thursday,01:30,0.0
D,2025-08-07,Thursday,02:00,0.033942
D,2025-08-07,Thursday,02:30,0.0
D,2025-08-07,Thursday,03:00,0.0
D,2025-08-07,Thursday,03:30,0.0
D,2025-08-07,Thursday,04:00,0.0
D,2025-08-07,Thursday,04:30,0.0
D,2025-08-07,Thursday,05:00,0.0
D,2025-08-07,Thursday,05:30,0.0
D,2025-08-07,Thursday,06:00,0.0
D,2025-08-07,Thursday,06:30,0.03998
D,2025-08-07,Thursday,07:00,0.009603
D,2025-08-07,Thursday,07:30,0.001854
D,2025-08-07,Thursday,08:00,0.003803
D,2025-08-07,Thursday,08:30,0.001284
D,2025-08-07,Thursday,09:00,0.001616
D,2025-08-07,Thursday,09:30,0.004136
D,2025-08-07,Thursday,10:00,0.002852
D,2025-08-07,Thursday,10:30,0.004706
D,2025-08-07,Thursday,11:00,0.002092
D,2025-08-07,Thursday,11:30,0.0
D,2025-08-07,Thursday,12:00,0.002947
D,2025-08-07,Thursday,12:30,0.005752
D,2025-08-07,Thursday,13:00,0.011362
D,2025-08-07,Thursday,13:30,0.005942
D,2025-08-07,Thursday,14:00,0.004611
D,2025-08-07,Thursday,14:30,0.004564
D,2025-08-07,Thursday,15:00,0.002615
D,2025-08-07,Thursday,15:30,0.00561
D,2025-08-07,Thursday,16:00,0.000523
D,2025-08-07,Thursday,16:30,0.001046
D,2025-08-07,Thursday,17:00,0.0
D,2025-08-07,Thursday,17:30,0.001759
D,2025-08-07,Thursday,18:00,0.000285
D,2025-08-07,Thursday,18:30,0.001093
D,2025-08-07,Thursday,19:00,0.007131
D,2025-08-07,Thursday,19:30,0.01217
D,2025-08-07,Thursday,20:00,0.023674
D,2025-08-07,Thursday,20:30,0.016496
D,2025-08-07,Thursday,21:00,0.016353
D,2025-08-07,Thursday,21:30,0.002995
D,2025-08-07,Thursday,22:00,0.013834
D,2025-08-07,Thursday,22:30,0.00252
D,2025-08-07,Thursday,23:00,0.0
D,2025-08-07,Thursday,23:30,0.003803
D,2025-08-08,Friday,00:00,0.0
D,2025-08-08,Friday,00:30,0.007822
D,2025-08-08,Friday,01:00,0.0
D,2025-08-08,Friday,01:30,0.0
D,2025-08-08,Friday,02:00,0.018933
D,2025-08-08,Friday,02:30,0.069042
D,2025-08-08,Friday,03:00,0.094436
D,2025-08-08,Friday,03:30,0.0
D,2025-08-08,Friday,04:00,0.0
D,2025-08-08,Friday,04:30,0.0
D,2025-08-08,Friday,05:00,0.0
D,2025-08-08,Friday,05:30,0.0
D,2025-08-08,Friday,06:00,0.0
D,2025-08-08,Friday,06:30,0.149194
D,2025-08-08,Friday,07:00,0.012584
D,2025-08-08,Friday,07:30,0.025848
D,2025-08-08,Friday,08:00,0.012244
D,2025-08-08,Friday,08:30,0.050449
D,2025-08-08,Friday,09:00,0.003855
D,2025-08-08,Friday,09:30,0.019046
D,2025-08-08,Friday,10:00,0.020406
D,2025-08-08,Friday,10:30,0.029929
D,2025-08-08,Friday,11:00,0.00068
D,2025-08-08,Friday,11:30,0.025281
D,2025-08-08,Friday,12:00,0.026982
D,2025-08-08,Friday,12:30,0.00907
D,2025-08-08,Friday,13:00,0.046028
D,2025-08-08,Friday,13:30,0.035825
D,2025-08-08,Friday,14:00,0.008843
D,2025-08-08,Friday,14:30,0.028682
D,2025-08-08,Friday,15:00,0.063827
D,2025-08-08,Friday,15:30,0.016779
D,2025-08-08,Friday,16:00,0.007596
D,2025-08-08,Friday,16:30,0.013264
D,2025-08-08,Friday,17:00,0.011224
D,2025-08-08,Friday,17:30,0.013037
D,2025-08-08,Friday,18:00,0.012584
D,2025-08-08,Friday,18:30,0.014171
D,2025-08-08,Friday,19:00,0.023354
D,2025-08-08,Friday,19:30,0.05147
D,2025-08-08,Friday,20:00,0.071422
D,2025-08-08,Friday,20:30,0.037412
D,2025-08-08,Friday,21:00,0.124933
D,2025-08-08,Friday,21:30,0.065301
D,2025-08-08,Friday,22:00,0.025281
D,2025-08-08,Friday,22:30,0.004648
D,2025-08-08,Friday,23:00,0.004761
D,2025-08-08,Friday,23:30,0.008843
D,2025-08-09,Saturday,00:00,0.069377
D,2025-08-09,Saturday,00:30,0.024703
D,2025-08-09,Saturday,01:00,0.0
D,2025-08-09,Saturday,01:30,0.030768
D,2025-08-09,Saturday,02:00,0.0
D,2025-08-09,Saturday,02:30,0.0
D,2025-08-09,Saturday,03:00,0.0
D,2025-08-09,Saturday,03:30,0.0
D,2025-08-09,Saturday,04:00,0.0
D,2025-08-09,Saturday,04:30,0.0
D,2025-08-09,Saturday,05:00,0.0
D,2025-08-09,Saturday,05:30,0.0
D,2025-08-09,Saturday,06:00,0.138753
D,2025-08-09,Saturday,06:30,0.180172
D,2025-08-09,Saturday,07:00,0.013757
D,2025-08-09,Saturday,07:30,0.037425
D,2025-08-09,Saturday,08:00,0.0
D,2025-08-09,Saturday,08:30,0.004586
D,2025-08-09,Saturday,09:00,0.02707
D,2025-08-09,Saturday,09:30,0.00784
D,2025-08-09,Saturday,10:00,0.007396
D,2025-08-09,Saturday,10:30,0.031508
D,2025-08-09,Saturday,11:00,0.013165
D,2025-08-09,Saturday,11:30,0.045265
D,2025-08-09,Saturday,12:00,0.020709
D,2025-08-09,Saturday,12:30,0.070116
D,2025-08-09,Saturday,13:00,0.06198
D,2025-08-09,Saturday,13:30,0.051626
D,2025-08-09,Saturday,14:00,0.011242
D,2025-08-09,Saturday,14:30,0.042454
D,2025-08-09,Saturday,15:00,0.019674
D,2025-08-09,Saturday,15:30,0.011538
D,2025-08-09,Saturday,16:00,0.012869
D,2025-08-09,Saturday,16:30,0.002958
D,2025-08-09,Saturday,17:00,0.010503
D,2025-08-09,Saturday,17:30,0.0
D,2025-08-09,Saturday,18:00,0.004438
D,2025-08-09,Saturday,18:30,0.0
D,2025-08-09,Saturday,19:00,0.002367
D,2025-08-09,Saturday,19:30,0.0
D,2025-08-09,Saturday,20:00,0.011538
D,2025-08-09,Saturday,20:30,0.0
D,2025-08-09,Saturday,21:00,0.052661
D,2025-08-09,Saturday,21:30,0.003106
D,2025-08-09,Saturday,22:00,0.0
D,2025-08-09,Saturday,22:30,0.015976
D,2025-08-09,Saturday,23:00,0.0
D,2025-08-09,Saturday,23:30,0.008284
D,2025-08-10,Sunday,00:00,0.0
D,2025-08-10,Sunday,00:30,0.0
D,2025-08-10,Sunday,01:00,0.0
D,2025-08-10,Sunday,01:30,0.0
D,2025-08-10,Sunday,02:00,0.021569
D,2025-08-10,Sunday,02:30,0.143755
D,2025-08-10,Sunday,03:00,0.053922
D,2025-08-10,Sunday,03:30,0.0
D,2025-08-10,Sunday,04:00,0.0
D,2025-08-10,Sunday,04:30,0.0
D,2025-08-10,Sunday,05:00,0.0
D,2025-08-10,Sunday,05:30,0.0
D,2025-08-10,Sunday,06:00,0.043137
D,2025-08-10,Sunday,06:30,0.01801
D,2025-08-10,Sunday,07:00,0.0
D,2025-08-10,Sunday,07:30,0.015422
D,2025-08-10,Sunday,08:00,0.022216
D,2025-08-10,Sunday,08:30,0.003882
D,2025-08-10,Sunday,09:00,0.005392
D,2025-08-10,Sunday,09:30,0.002049
D,2025-08-10,Sunday,10:00,0.00852
D,2025-08-10,Sunday,10:30,0.026745
D,2025-08-10,Sunday,11:00,0.021461
D,2025-08-10,Sunday,11:30,0.011863
D,2025-08-10,Sunday,12:00,0.001294
D,2025-08-10,Sunday,12:30,0.006686
D,2025-08-10,Sunday,13:00,0.011971
D,2025-08-10,Sunday,13:30,0.004422
D,2025-08-10,Sunday,14:00,0.005608
D,2025-08-10,Sunday,14:30,0.009167
D,2025-08-10,Sunday,15:00,0.0
D,2025-08-10,Sunday,15:30,0.022971
D,2025-08-10,Sunday,16:00,0.006578
D,2025-08-10,Sunday,16:30,0.014882
D,2025-08-10,Sunday,17:00,0.001186
D,2025-08-10,Sunday,17:30,0.002696
D,2025-08-10,Sunday,18:00,0.007118
D,2025-08-10,Sunday,18:30,0.007441
D,2025-08-10,Sunday,19:00,0.004853
D,2025-08-10,Sunday,19:30,0.006471
D,2025-08-10,Sunday,20:00,0.023941
D,2025-08-10,Sunday,20:30,0.005284
D,2025-08-10,Sunday,21:00,0.0
D,2025-08-10,Sunday,21:30,0.0
D,2025-08-10,Sunday,22:00,0.005824
D,2025-08-10,Sunday,22:30,0.003343
D,2025-08-10,Sunday,23:00,0.004529
D,2025-08-10,Sunday,23:30,0.0
D,2025-08-11,Monday,00:00,0.010871
D,2025-08-11,Monday,00:30,0.012193
D,2025-08-11,Monday,01:00,0.0
D,2025-08-11,Monday,01:30,0.032907
D,2025-08-11,Monday,02:00,0.073454
D,2025-08-11,Monday,02:30,0.098281
D,2025-08-11,Monday,03:00,0.083884
D,2025-08-11,Monday,03:30,0.058763
D,2025-08-11,Monday,04:00,0.130601
D,2025-08-11,Monday,04:30,0.146907
D,2025-08-11,Monday,05:00,0.029381
D,2025-08-11,Monday,05:30,0.042015
D,2025-08-11,Monday,06:00,0.029381
D,2025-08-11,Monday,06:30,0.025709
D,2025-08-11,Monday,07:00,0.009255
D,2025-08-11,Monday,07:30,0.017041
D,2025-08-11,Monday,08:00,0.0
D,2025-08-11,Monday,08:30,0.010137
D,2025-08-11,Monday,09:00,0.002204
D,2025-08-11,Monday,09:30,0.025562
D,2025-08-11,Monday,10:00,0.017041
D,2025-08-11,Monday,10:30,0.03467
D,2025-08-11,Monday,11:00,0.008374
D,2025-08-11,Monday,11:30,0.024827
D,2025-08-11,Monday,12:00,0.023946
D,2025-08-11,Monday,12:30,0.028353
D,2025-08-11,Monday,13:00,0.02468
D,2025-08-11,Monday,13:30,0.011753
D,2025-08-11,Monday,14:00,0.018657
D,2025-08-11,Monday,14:30,0.014691
D,2025-08-11,Monday,15:00,0.009255
D,2025-08-11,Monday,15:30,0.015425
D,2025-08-11,Monday,16:00,0.005436
D,2025-08-11,Monday,16:30,0.009843
D,2025-08-11,Monday,17:00,0.007198
D,2025-08-11,Monday,17:30,0.008814
D,2025-08-11,Monday,18:00,0.006758
D,2025-08-11,Monday,18:30,0.001616
D,2025-08-11,Monday,19:00,0.011753
D,2025-08-11,Monday,19:30,0.031291
D,2025-08-11,Monday,20:00,0.031585
D,2025-08-11,Monday,20:30,0.01851
D,2025-08-11,Monday,21:00,0.05274
D,2025-08-11,Monday,21:30,0.014691
D,2025-08-11,Monday,22:00,0.006023
D,2025-08-11,Monday,22:30,0.007933
D,2025-08-11,Monday,23:00,0.009843
D,2025-08-11,Monday,23:30,0.019539
D,2025-08-12,Tuesday,00:00,0.06164
D,2025-08-12,Tuesday,00:30,0.0
D,2025-08-12,Tuesday,01:00,0.0
D,2025-08-12,Tuesday,01:30,0.054227
D,2025-08-12,Tuesday,02:00,0.132252
D,2025-08-12,Tuesday,02:30,0.0
D,2025-08-12,Tuesday,03:00,0.0
D,2025-08-12,Tuesday,03:30,0.0
D,2025-08-12,Tuesday,04:00,0.0
D,2025-08-12,Tuesday,04:30,0.0
D,2025-08-12,Tuesday,05:00,0.0
D,2025-08-12,Tuesday,05:30,0.0
D,2025-08-12,Tuesday,06:00,0.0
D,2025-08-12,Tuesday,06:30,0.065151
D,2025-08-12,Tuesday,07:00,0.0
D,2025-08-12,Tuesday,07:30,0.0
D,2025-08-12,Tuesday,08:00,0.009363
D,2025-08-12,Tuesday,08:30,0.0
D,2025-08-12,Tuesday,09:00,0.0
D,2025-08-12,Tuesday,09:30,0.024188
D,2025-08-12,Tuesday,10:00,0.012874
D,2025-08-12,Tuesday,10:30,0.088558
D,2025-08-12,Tuesday,11:00,0.024968
D,2025-08-12,Tuesday,11:30,0.001951
D,2025-08-12,Tuesday,12:00,0.025358
D,2025-08-12,Tuesday,12:30,0.055788
D,2025-08-12,Tuesday,13:00,0.081536
D,2025-08-12,Tuesday,13:30,0.016385
D,2025-08-12,Tuesday,14:00,0.021847
D,2025-08-12,Tuesday,14:30,0.071783
D,2025-08-12,Tuesday,15:00,0.017946
D,2025-08-12,Tuesday,15:30,0.017946
D,2025-08-12,Tuesday,16:00,0.015215
D,2025-08-12,Tuesday,16:30,0.010143
D,2025-08-12,Tuesday,17:00,0.006632
D,2025-08-12,Tuesday,17:30,0.009363
D,2025-08-12,Tuesday,18:00,0.020286
D,2025-08-12,Tuesday,18:30,0.010923
D,2025-08-12,Tuesday,19:00,0.006632
D,2025-08-12,Tuesday,19:30,0.091679
D,2025-08-12,Tuesday,20:00,0.085047
D,2025-08-12,Tuesday,20:30,0.059689
D,2025-08-12,Tuesday,21:00,0.021457
D,2025-08-12,Tuesday,21:30,0.03043
D,2025-08-12,Tuesday,22:00,0.034331
D,2025-08-12,Tuesday,22:30,0.008583
D,2025-08-12,Tuesday,23:00,0.0
D,2025-08-12,Tuesday,23:30,0.011704
D,2025-08-13,Wednesday,00:00,0.0
D,2025-08-13,Wednesday,00:30,0.0
D,2025-08-13,Wednesday,01:00,0.0
D,2025-08-13,Wednesday,01:30,0.0
D,2025-08-13,Wednesday,02:00,0.0
D,2025-08-13,Wednesday,02:30,0.0
D,2025-08-13,Wednesday,03:00,0.022936
D,2025-08-13,Wednesday,03:30,0.0
D,2025-08-13,Wednesday,04:00,0.0
D,2025-08-13,Wednesday,04:30,0.0
D,2025-08-13,Wednesday,05:00,0.0
D,2025-08-13,Wednesday,05:30,0.0
D,2025-08-13,Wednesday,06:00,0.004183
D,2025-08-13,Wednesday,06:30,0.009872
D,2025-08-13,Wednesday,07:00,0.002349
D,2025-08-13,Wednesday,07:30,0.0
D,2025-08-13,Wednesday,08:00,0.000697
D,2025-08-13,Wednesday,08:30,0.002092
D,2025-08-13,Wednesday,09:00,0.00033
D,2025-08-13,Wednesday,09:30,0.004147
D,2025-08-13,Wednesday,10:00,0.003156
D,2025-08-13,Wednesday,10:30,0.005945
D,2025-08-13,Wednesday,11:00,0.001101
D,2025-08-13,Wednesday,11:30,0.004661
D,2025-08-13,Wednesday,12:00,0.001138
D,2025-08-13,Wednesday,12:30,0.003046
D,2025-08-13,Wednesday,13:00,0.00756
D,2025-08-13,Wednesday,13:30,0.00055
D,2025-08-13,Wednesday,14:00,0.000734
D,2025-08-13,Wednesday,14:30,0.002165
D,2025-08-13,Wednesday,15:00,0.001138
D,2025-08-13,Wednesday,15:30,0.003963
D,2025-08-13,Wednesday,16:00,0.001982
D,2025-08-13,Wednesday,16:30,0.003303
D,2025-08-13,Wednesday,17:00,0.003486
D,2025-08-13,Wednesday,17:30,0.003119
D,2025-08-13,Wednesday,18:00,0.001468
D,2025-08-13,Wednesday,18:30,0.003229
D,2025-08-13,Wednesday,19:00,0.00367
D,2025-08-13,Wednesday,19:30,0.004477
D,2025-08-13,Wednesday,20:00,0.011633
D,2025-08-13,Wednesday,20:30,0.002936
D,2025-08-13,Wednesday,21:00,0.021284
D,2025-08-13,Wednesday,21:30,0.004477
D,2025-08-13,Wednesday,22:00,0.000661
D,2025-08-13,Wednesday,22:30,0.0
D,2025-08-13,Wednesday,23:00,0.0
D,2025-08-13,Wednesday,23:30,0.001541
D,2025-08-14,Thursday,00:00,0.0
D,2025-08-14,Thursday,00:30,0.0
D,2025-08-14,Thursday,01:00,0.0
D,2025-08-14,Thursday,01:30,0.0
D,2025-08-14,Thursday,02:00,0.034427
D,2025-08-14,Thursday,02:30,0.0
D,2025-08-14,Thursday,03:00,0.0
D,2025-08-14,Thursday,03:30,0.0
D,2025-08-14,Thursday,04:00,0.0
D,2025-08-14,Thursday,04:30,0.0
D,2025-08-14,Thursday,05:00,0.0
D,2025-08-14,Thursday,05:30,0.0
D,2025-08-14,Thursday,06:00,0.0
D,2025-08-14,Thursday,06:30,0.040551
D,2025-08-14,Thursday,07:00,0.00974
D,2025-08-14,Thursday,07:30,0.00188
D,2025-08-14,Thursday,08:00,0.003857
D,2025-08-14,Thursday,08:30,0.001302
D,2025-08-14,Thursday,09:00,0.001639
D,2025-08-14,Thursday,09:30,0.004195
D,2025-08-14,Thursday,10:00,0.002893
D,2025-08-14,Thursday,10:30,0.004774
D,2025-08-14,Thursday,11:00,0.002122
D,2025-08-14,Thursday,11:30,0.0
D,2025-08-14,Thursday,12:00,0.002989
D,2025-08-14,Thursday,12:30,0.005834
D,2025-08-14,Thursday,13:00,0.011524
D,2025-08-14,Thursday,13:30,0.006027
D,2025-08-14,Thursday,14:00,0.004677
D,2025-08-14,Thursday,14:30,0.004629
D,2025-08-14,Thursday,15:00,0.002652
D,2025-08-14,Thursday,15:30,0.00569
D,2025-08-14,Thursday,16:00,0.00053
D,2025-08-14,Thursday,16:30,0.001061
D,2025-08-14,Thursday,17:00,0.0
D,2025-08-14,Thursday,17:30,0.001784
D,2025-08-14,Thursday,18:00,0.000289
D,2025-08-14,Thursday,18:30,0.001109
D,2025-08-14,Thursday,19:00,0.007233
D,2025-08-14,Thursday,19:30,0.012344
D,2025-08-14,Thursday,20:00,0.024012
D,2025-08-14,Thursday,20:30,0.016731
D,2025-08-14,Thursday,21:00,0.016587
D,2025-08-14,Thursday,21:30,0.003038
D,2025-08-14,Thursday,22:00,0.014031
D,2025-08-14,Thursday,22:30,0.002556
D,2025-08-14,Thursday,23:00,0.0
D,2025-08-14,Thursday,23:30,0.003857
D,2025-08-15,Friday,00:00,0.0
D,2025-08-15,Friday,00:30,0.010848
D,2025-08-15,Friday,01:00,0.0
D,2025-08-15,Friday,01:30,0.0
D,2025-08-15,Friday,02:00,0.026256
D,2025-08-15,Friday,02:30,0.095747
D,2025-08-15,Friday,03:00,0.130964
D,2025-08-15,Friday,03:30,0.0
D,2025-08-15,Friday,04:00,0.0
D,2025-08-15,Friday,04:30,0.0
D,2025-08-15,Friday,05:00,0.0
D,2025-08-15,Friday,05:30,0.0
D,2025-08-15,Friday,06:00,0.0
D,2025-08-15,Friday,06:30,0.206901
D,2025-08-15,Friday,07:00,0.017451
D,2025-08-15,Friday,07:30,0.035846
D,2025-08-15,Friday,08:00,0.01698
D,2025-08-15,Friday,08:30,0.069963
D,2025-08-15,Friday,09:00,0.005345
D,2025-08-15,Friday,09:30,0.026413
D,2025-08-15,Friday,10:00,0.028299
D,2025-08-15,Friday,10:30,0.041506
D,2025-08-15,Friday,11:00,0.000943
D,2025-08-15,Friday,11:30,0.03506
D,2025-08-15,Friday,12:00,0.037418
D,2025-08-15,Friday,12:30,0.012578
D,2025-08-15,Friday,13:00,0.063831
D,2025-08-15,Friday,13:30,0.049681
D,2025-08-15,Friday,14:00,0.012263
D,2025-08-15,Friday,14:30,0.039776
D,2025-08-15,Friday,15:00,0.088514
D,2025-08-15,Friday,15:30,0.023268
D,2025-08-15,Friday,16:00,0.010534
D,2025-08-15,Friday,16:30,0.018395
D,2025-08-15,Friday,17:00,0.015565
D,2025-08-15,Friday,17:30,0.01808
D,2025-08-15,Friday,18:00,0.017451
D,2025-08-15,Friday,18:30,0.019652
D,2025-08-15,Friday,19:00,0.032387
D,2025-08-15,Friday,19:30,0.071378
D,2025-08-15,Friday,20:00,0.099048
D,2025-08-15,Friday,20:30,0.051882
D,2025-08-15,Friday,21:00,0.173256
D,2025-08-15,Friday,21:30,0.090558
D,2025-08-15,Friday,22:00,0.03506
D,2025-08-15,Friday,22:30,0.006446
D,2025-08-15,Friday,23:00,0.006603
D,2025-08-15,Friday,23:30,0.012263
D,2025-08-16,Saturday,00:00,0.0715
D,2025-08-16,Saturday,00:30,0.02546
D,2025-08-16,Saturday,01:00,0.0
D,2025-08-16,Saturday,01:30,0.03171
D,2025-08-16,Saturday,02:00,0.0
D,2025-08-16,Saturday,02:30,0.0
D,2025-08-16,Saturday,03:00,0.0
D,2025-08-16,Saturday,03:30,0.0
D,2025-08-16,Saturday,04:00,0.0
